product_id,source_kind,filename,url,local_path,already_existed,selected_for_cube_file_list
OPERA_L2_RTC-S1_T014-028627-IW2_20220214T155640Z_20241222T080941Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20220214T155640Z_20241222T080941Z_S1A_30_v1.0_VH.tif,https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20220214T155640Z_20241222T080941Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20220214T155640Z_20241222T080941Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20220202T155640Z_20241221T003535Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20220202T155640Z_20241221T003535Z_S1A_30_v1.0_VH.tif,https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20220202T155640Z_20241221T003535Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20220202T155640Z_20241221T003535Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20220121T155640Z_20241220T110925Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20220121T155640Z_20241220T110925Z_S1A_30_v1.0_VH.tif,https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20220121T155640Z_20241220T110925Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20220121T155640Z_20241220T110925Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20220109T155641Z_20241218T092926Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20220109T155641Z_20241218T092926Z_S1A_30_v1.0_VH.tif,https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20220109T155641Z_20241218T092926Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20220109T155641Z_20241218T092926Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20211228T155641Z_20250829T193202Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20211228T155641Z_20250829T193202Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20211228T155641Z_20250829T193202Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20211228T155641Z_20250829T193202Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20211228T155641Z_20250829T193202Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20211216T155642Z_20250829T223718Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20211216T155642Z_20250829T223718Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20211216T155642Z_20250829T223718Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20211216T155642Z_20250829T223718Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20211216T155642Z_20250829T223718Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20211122T155643Z_20250830T103231Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20211122T155643Z_20250830T103231Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20211122T155643Z_20250830T103231Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20211122T155643Z_20250830T103231Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20211122T155643Z_20250830T103231Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20211110T155643Z_20250830T153654Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20211110T155643Z_20250830T153654Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20211110T155643Z_20250830T153654Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20211110T155643Z_20250830T153654Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20211110T155643Z_20250830T153654Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20211029T155644Z_20250830T210108Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20211029T155644Z_20250830T210108Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20211029T155644Z_20250830T210108Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20211029T155644Z_20250830T210108Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20211029T155644Z_20250830T210108Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20211017T155644Z_20250831T021537Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20211017T155644Z_20250831T021537Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20211017T155644Z_20250831T021537Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20211017T155644Z_20250831T021537Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20211017T155644Z_20250831T021537Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20211005T155644Z_20250831T072438Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20211005T155644Z_20250831T072438Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20211005T155644Z_20250831T072438Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20211005T155644Z_20250831T072438Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20211005T155644Z_20250831T072438Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20210923T155643Z_20250831T122413Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20210923T155643Z_20250831T122413Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20210923T155643Z_20250831T122413Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20210923T155643Z_20250831T122413Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20210923T155643Z_20250831T122413Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20210911T155643Z_20250831T173510Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20210911T155643Z_20250831T173510Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20210911T155643Z_20250831T173510Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20210911T155643Z_20250831T173510Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20210911T155643Z_20250831T173510Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20210830T155642Z_20250831T230037Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20210830T155642Z_20250831T230037Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20210830T155642Z_20250831T230037Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20210830T155642Z_20250831T230037Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20210830T155642Z_20250831T230037Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20210818T155642Z_20250901T041233Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20210818T155642Z_20250901T041233Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20210818T155642Z_20250901T041233Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20210818T155642Z_20250901T041233Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20210818T155642Z_20250901T041233Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20210806T155641Z_20250901T091231Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20210806T155641Z_20250901T091231Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20210806T155641Z_20250901T091231Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20210806T155641Z_20250901T091231Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20210806T155641Z_20250901T091231Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20210725T155640Z_20250901T141827Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20210725T155640Z_20250901T141827Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20210725T155640Z_20250901T141827Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20210725T155640Z_20250901T141827Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20210725T155640Z_20250901T141827Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20210713T155640Z_20250901T194038Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20210713T155640Z_20250901T194038Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20210713T155640Z_20250901T194038Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20210713T155640Z_20250901T194038Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20210713T155640Z_20250901T194038Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20210701T155639Z_20250902T003736Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20210701T155639Z_20250902T003736Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20210701T155639Z_20250902T003736Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20210701T155639Z_20250902T003736Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20210701T155639Z_20250902T003736Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20210619T155638Z_20250902T215558Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20210619T155638Z_20250902T215558Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20210619T155638Z_20250902T215558Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20210619T155638Z_20250902T215558Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20210619T155638Z_20250902T215558Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20210607T155638Z_20250903T035650Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20210607T155638Z_20250903T035650Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20210607T155638Z_20250903T035650Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20210607T155638Z_20250903T035650Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20210607T155638Z_20250903T035650Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20210526T155637Z_20250903T090113Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20210526T155637Z_20250903T090113Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20210526T155637Z_20250903T090113Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20210526T155637Z_20250903T090113Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20210526T155637Z_20250903T090113Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20210514T155636Z_20250903T140758Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20210514T155636Z_20250903T140758Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20210514T155636Z_20250903T140758Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20210514T155636Z_20250903T140758Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20210514T155636Z_20250903T140758Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20210502T155635Z_20250903T192349Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20210502T155635Z_20250903T192349Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20210502T155635Z_20250903T192349Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20210502T155635Z_20250903T192349Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20210502T155635Z_20250903T192349Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20210420T155635Z_20250904T005312Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20210420T155635Z_20250904T005312Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20210420T155635Z_20250904T005312Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20210420T155635Z_20250904T005312Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20210420T155635Z_20250904T005312Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20210408T155635Z_20250904T061913Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20210408T155635Z_20250904T061913Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20210408T155635Z_20250904T061913Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20210408T155635Z_20250904T061913Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20210408T155635Z_20250904T061913Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20210327T155634Z_20250904T113327Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20210327T155634Z_20250904T113327Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20210327T155634Z_20250904T113327Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20210327T155634Z_20250904T113327Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20210327T155634Z_20250904T113327Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20210315T155634Z_20250904T164659Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20210315T155634Z_20250904T164659Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20210315T155634Z_20250904T164659Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20210315T155634Z_20250904T164659Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20210315T155634Z_20250904T164659Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20210303T155634Z_20250904T222502Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20210303T155634Z_20250904T222502Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20210303T155634Z_20250904T222502Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20210303T155634Z_20250904T222502Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20210303T155634Z_20250904T222502Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20210219T155634Z_20250905T034900Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20210219T155634Z_20250905T034900Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20210219T155634Z_20250905T034900Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20210219T155634Z_20250905T034900Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20210219T155634Z_20250905T034900Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20210207T155634Z_20250905T090614Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20210207T155634Z_20250905T090614Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20210207T155634Z_20250905T090614Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20210207T155634Z_20250905T090614Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20210207T155634Z_20250905T090614Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20210126T155635Z_20250905T135810Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20210126T155635Z_20250905T135810Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20210126T155635Z_20250905T135810Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20210126T155635Z_20250905T135810Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20210126T155635Z_20250905T135810Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20210114T155635Z_20250905T184704Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20210114T155635Z_20250905T184704Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20210114T155635Z_20250905T184704Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20210114T155635Z_20250905T184704Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20210114T155635Z_20250905T184704Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20210102T155636Z_20250909T184154Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20210102T155636Z_20250909T184154Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20210102T155636Z_20250909T184154Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20210102T155636Z_20250909T184154Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20210102T155636Z_20250909T184154Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20201221T155636Z_20250906T003515Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20201221T155636Z_20250906T003515Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20201221T155636Z_20250906T003515Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20201221T155636Z_20250906T003515Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20201221T155636Z_20250906T003515Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20201209T155637Z_20250906T094416Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20201209T155637Z_20250906T094416Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20201209T155637Z_20250906T094416Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20201209T155637Z_20250906T094416Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20201209T155637Z_20250906T094416Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20201127T155637Z_20250906T144335Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20201127T155637Z_20250906T144335Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20201127T155637Z_20250906T144335Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20201127T155637Z_20250906T144335Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20201127T155637Z_20250906T144335Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20201115T155638Z_20250906T195348Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20201115T155638Z_20250906T195348Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20201115T155638Z_20250906T195348Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20201115T155638Z_20250906T195348Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20201115T155638Z_20250906T195348Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20201103T155638Z_20250907T011336Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20201103T155638Z_20250907T011336Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20201103T155638Z_20250907T011336Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20201103T155638Z_20250907T011336Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20201103T155638Z_20250907T011336Z_S1A_30_v1.0_VH.tif,False,True
OPERA_L2_RTC-S1_T014-028627-IW2_20201022T155638Z_20250907T061722Z_S1A_30_v1.0,additional,OPERA_L2_RTC-S1_T014-028627-IW2_20201022T155638Z_20250907T061722Z_S1A_30_v1.0_VH.tif,https://cumulus.asf.earthdatacloud.nasa.gov/OPERA/OPERA_L2_RTC-S1/OPERA_L2_RTC-S1_T014-028627-IW2_20201022T155638Z_20250907T061722Z_S1A_30_v1.0/OPERA_L2_RTC-S1_T014-028627-IW2_20201022T155638Z_20250907T061722Z_S1A_30_v1.0_VH.tif,opera_burst_files\OPERA_L2_RTC-S1_T014-028627-IW2_20201022T155638Z_20250907T061722Z_S1A_30_v1.0_VH.tif,False,True
